,Rating,Company Name,Job Title,Salary,Location,Employment_status,Job_roles,Rank,Local Purchasing Power Index,Total Expenses,Salary-to-Expenses Ratio,Salary-to-Purchasing Power Ratio
4767,2.8,Hypersonix (CA),Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4768,3.7,Bizongo,Software Development Engineer II,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4769,4.2,MakeMyTrip,Software Development Engineer (SDE),1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4770,3.8,Amazon,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4771,4.0,JzjajjsjJJJ,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4772,4.7,Wizely,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4773,4.1,Sprinklr,Software Development Engineer In Test,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4774,3.7,Magnitude,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4775,3.8,ClearTax,Software Development Engineer II,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4776,3.8,Samsung Electronics,Software Development Engineer I,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4777,4.2,Hevo Data,Software Development Engineer (SDE),1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4778,4.7,Atlassian,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4779,3.9,Amadeus,Software Development Engineer II,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4780,4.1,Accenture,Software Development Engineer,168000,Bangalore,Full Time,SDE,21,131.8,82.0,2048.78,1274.66
4781,4.0,Avega,Software Development Engineer,168000,Bangalore,Full Time,SDE,21,131.8,82.0,2048.78,1274.66
4782,4.0,GecaTech,Software Development Engineer - Intern,168000,Bangalore,Intern,SDE,21,131.8,82.0,2048.78,1274.66
4783,4.3,Maventic,Software Development Engineer - Intern,168000,Bangalore,Intern,SDE,21,131.8,82.0,2048.78,1274.66
4784,3.9,FieldAssist,Software Development Engineer - Intern,168000,Bangalore,Intern,SDE,21,131.8,82.0,2048.78,1274.66
4785,3.8,Pluribus Networks,Software Development Engineer,1000000,Bangalore,Full Time,SDE,21,131.8,82.0,12195.12,7587.25
4786,3.8,DealShare,Software Development Engineer I,700000,Bangalore,Full Time,SDE,21,131.8,82.0,8536.59,5311.08
4787,3.8,Citrix,Software Development Engineer (SDE) II,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4788,4.5,Money View,Software Development Engineer (SDE),1100000,Bangalore,Full Time,SDE,21,131.8,82.0,13414.63,8345.98
4789,4.4,Groww,Software Development Engineer (SDE),1200000,Bangalore,Full Time,SDE,21,131.8,82.0,14634.15,9104.70
4790,4.3,Arista Networks,Software Development Engineer (SDE),200000,Bangalore,Full Time,SDE,21,131.8,82.0,2439.02,1517.45
4791,3.9,Mobile Premier League,Software Development Engineer (SDE),1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4792,3.8,Amazon,Software Development Engineer,5700000,Bangalore,Full Time,SDE,21,131.8,82.0,69512.20,43247.34
4793,3.6,PharmEasy,Software Development Engineer In Test (SDET),1200000,Bangalore,Full Time,SDE,21,131.8,82.0,14634.15,9104.70
4794,3.7,Halodoc,Software Development Engineer,600000,Bangalore,Full Time,SDE,21,131.8,82.0,7317.07,4552.35
4795,4.4,Trifacta,Software Development Engineer In Test (SDET),1000000,Bangalore,Full Time,SDE,21,131.8,82.0,12195.12,7587.25
4796,4.0,HomeLane,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4797,3.8,Amazon,Amazon Software Development Engineer,200000,Bangalore,Full Time,SDE,21,131.8,82.0,2439.02,1517.45
4798,4.6,Intuit,Software Development Engineer I,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4799,4.4,Cashfree,Software Development Engineer (SDE),1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4800,3.3,Ola,Software Development Engineer-1,100000,Bangalore,Full Time,SDE,21,131.8,82.0,1219.51,758.73
4801,4.5,JUSPAY,Software Development Engineer (SDE),600000,Bangalore,Full Time,SDE,21,131.8,82.0,7317.07,4552.35
4802,3.7,McAfee,Senior Software Development Engineer In Test,1200000,Bangalore,Full Time,SDE,21,131.8,82.0,14634.15,9104.70
4803,4.2,Apptio,Software Development Engineer (SDE),1000000,Bangalore,Full Time,SDE,21,131.8,82.0,12195.12,7587.25
4804,3.9,Standard Chartered Bank,Software Development Engineer (SDE),1300000,Bangalore,Full Time,SDE,21,131.8,82.0,15853.66,9863.43
4805,3.8,Amazon,Software Development Engineer In Test I,700000,Bangalore,Full Time,SDE,21,131.8,82.0,8536.59,5311.08
4806,3.3,Ola,Software Development Engineer I,900000,Bangalore,Full Time,SDE,21,131.8,82.0,10975.61,6828.53
4807,4.6,Intuit,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4808,3.9,Quinbay,Senior Software Development Engineer In Test,1300000,Bangalore,Full Time,SDE,21,131.8,82.0,15853.66,9863.43
4809,4.0,FireEye,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4810,3.7,McAfee,Software Development Engineer - McAfee,200000,Bangalore,Full Time,SDE,21,131.8,82.0,2439.02,1517.45
4811,4.5,HackerRank,Software Development Engineer,800000,Bangalore,Full Time,SDE,21,131.8,82.0,9756.10,6069.80
4812,4.6,Whatfix,Software Development Engineer (SDE),100000,Bangalore,Full Time,SDE,21,131.8,82.0,1219.51,758.73
4813,2.1,OLA Electric,Software Development Engineer (SDE),600000,Bangalore,Full Time,SDE,21,131.8,82.0,7317.07,4552.35
4814,4.1,Expedia Group,Software Development Engineer,1200000,Bangalore,Full Time,SDE,21,131.8,82.0,14634.15,9104.70
4815,4.4,Adobe,Software Development Engineer II,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4816,3.8,Amazon,Software Development Engineer-1,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4817,4.3,MathWorks,Software Development Engineer,200000,Bangalore,Full Time,SDE,21,131.8,82.0,2439.02,1517.45
4818,4.2,InMobi,Software Development Engineer In Test,400000,Bangalore,Full Time,SDE,21,131.8,82.0,4878.05,3034.90
4819,4.0,FireEye,Software Development Engineer In Test (SDET),1300000,Bangalore,Full Time,SDE,21,131.8,82.0,15853.66,9863.43
4820,3.7,NCR,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4821,4.2,Apple,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4822,4.0,Nok siem,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4823,3.8,Shotang,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4824,4.1,Play Games24x7,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4825,4.1,SAIC,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4826,4.0,Pac-Van,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4827,4.4,Gameskraft,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4828,4.1,EMPLOYERS,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4829,4.0,Cheena Agarwal,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4830,4.1,Zomentum,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4831,4.7,CoinDCX,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4832,3.7,VComply,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4833,4.0,Meesho,Software Development Engineer I,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4834,4.1,Numerify,Software Development Engineer II,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4835,3.8,PayU,Software Development Engineer (SDE),1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4836,4.5,Plate IQ,Software Development Engineer In Test (SDET),1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4837,4.5,Money View,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4838,3.6,Wells Fargo,Software Development Engineer (SDE),1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4839,3.4,OYO,Software Development Engineer (SDE) II,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4840,4.4,Groww,Software Development Engineer I,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4841,4.5,JUSPAY,Software Development Engineer I,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4842,3.0,Roadrunnr,Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4843,3.8,Blinkit,Software Development Engineer I,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4844,3.6,Wells Fargo,Software Development Engineer In Test (SDET),1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4845,4.7,CloudSek,Senior Software Development Engineer,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4846,3.7,Sixt,Software Development Engineer II,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4847,4.4,Microsoft,Software Development Engineer (SDE) - Contractor,1500000,Bangalore,Contractor,SDE,21,131.8,82.0,18292.68,11380.88
4848,4.6,WorldQuant,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4849,3.0,Cybertel USA,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4850,3.9,The Solar Labs,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4851,3.6,Republic Services,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4852,3.6,Abyeti Technologies,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4853,3.9,Express Employment Professionals,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4854,4.0,Oribi,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4855,4.1,Risha Techno Solutions,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4856,4.5,zDistanceLab,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4857,3.2,Alorica,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4858,4.1,John Deere,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4859,3.9,Aeronautical Development Agency,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4860,4.8,Intugine Technologies,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4861,4.0,F2S Tech,Software Development Engineer,180000,Bangalore,Full Time,SDE,21,131.8,82.0,2195.12,1365.71
4862,2.2,Ml Labs,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4863,4.8,Mindship,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4864,4.1,Newton School,Software Development Engineer (SDE) - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4865,3.9,HARMAN,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4866,3.8,Wipro,Software Development Engineer - Intern,180000,Bangalore,Intern,SDE,21,131.8,82.0,2195.12,1365.71
4867,3.4,Vedantu,Software Development Engineer,1200000,Bangalore,Full Time,SDE,21,131.8,82.0,14634.15,9104.70
4868,4.4,Microsoft,Software Development Engineer (SDE),400000,Bangalore,Full Time,SDE,21,131.8,82.0,4878.05,3034.90
4869,4.1,Swiggy,Software Development Engineer In Test (SDET),500000,Bangalore,Full Time,SDE,21,131.8,82.0,6097.56,3793.63
4870,3.8,DealShare,Software Development Engineer (SDE),700000,Bangalore,Full Time,SDE,21,131.8,82.0,8536.59,5311.08
4871,3.5,Ivanti,Software Development Engineer In Test (SDET),1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4872,3.8,Amazon,Software Development Engineer I,200000,Bangalore,Full Time,SDE,21,131.8,82.0,2439.02,1517.45
4873,4.0,J.P. Morgan,Software Development Engineer In Test (SDET),1300000,Bangalore,Full Time,SDE,21,131.8,82.0,15853.66,9863.43
4874,4.5,Google,Software Development Engineer In Test (SDET),400000,Bangalore,Full Time,SDE,21,131.8,82.0,4878.05,3034.90
4875,4.1,Flipkart,Software Development Engineer In Test,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4876,4.6,Whatfix,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4877,3.1,Samsung R&D Institute India - Bangalore,Senior Software Development Engineer,1000000,Bangalore,Full Time,SDE,21,131.8,82.0,12195.12,7587.25
4878,4.0,Practo Technologies,Software Development Engineer,800000,Bangalore,Full Time,SDE,21,131.8,82.0,9756.10,6069.80
4879,4.0,CommerceIQ,Software Development Engineer,1400000,Bangalore,Full Time,SDE,21,131.8,82.0,17073.17,10622.15
4880,4.4,Microsoft,Software Development Engineer,3300000,Bangalore,Full Time,SDE,21,131.8,82.0,40243.90,25037.94
4881,4.4,Jumbotail,Software Development Engineer,800000,Bangalore,Full Time,SDE,21,131.8,82.0,9756.10,6069.80
4882,3.7,McAfee,Senior Software Development Engineer,1100000,Bangalore,Full Time,SDE,21,131.8,82.0,13414.63,8345.98
4883,3.8,Amazon,Software Development Engineer (SDE),700000,Bangalore,Full Time,SDE,21,131.8,82.0,8536.59,5311.08
4884,3.9,Oracle,Software Development Engineer (SDE) - Intern,600000,Bangalore,Intern,SDE,21,131.8,82.0,7317.07,4552.35
4885,4.1,ACKO General Insurance,Software Development Engineer (SDE),1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4886,3.3,Ola,Software Development Engineer In Test (SDET) II,100000,Bangalore,Full Time,SDE,21,131.8,82.0,1219.51,758.73
4887,4.6,Increff,Software Development Engineer (SDE) II,1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4888,3.7,EMC,Senior Software Development Engineer,900000,Bangalore,Full Time,SDE,21,131.8,82.0,10975.61,6828.53
4889,3.9,Mobile Premier League,Software Development Engineer-1,1100000,Bangalore,Full Time,SDE,21,131.8,82.0,13414.63,8345.98
4890,4.5,Google,Software Development Engineer (SDE),200000,Bangalore,Full Time,SDE,21,131.8,82.0,2439.02,1517.45
4891,4.2,PhonePe,Software Development Engineer (SDE),500000,Bangalore,Full Time,SDE,21,131.8,82.0,6097.56,3793.63
4892,3.8,Amazon,Software Development Engineer In Test,300000,Bangalore,Full Time,SDE,21,131.8,82.0,3658.54,2276.18
4893,4.6,Arraign Technologies,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4894,3.4,BlueJeans Network,Software Development Engineer - Intern,1600000,Bangalore,Intern,SDE,21,131.8,82.0,19512.20,12139.61
4895,3.9,NXP Semiconductors,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4896,3.6,Endurance International Group,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4897,4.4,Quantum Core Info Systems,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4898,5.0,Anyon Conseil,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4899,3.3,Douglas J Aveda Institutes & Salons,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4900,3.5,Brick&Bolt,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4901,3.3,Atimi Software,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4902,3.6,Trell,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4903,4.7,Meddy,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4904,4.4,Microsoft,Software Development Engineer - Contractor,1600000,Bangalore,Contractor,SDE,21,131.8,82.0,19512.20,12139.61
4905,3.7,Oracle Financial Group,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4906,3.9,mfine,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4907,3.8,TiVo,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4908,3.4,Kloud9,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4909,3.3,Fiserv,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4910,3.9,Urban Company,Software Development Engineer I,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4911,4.0,Meesho,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4912,4.2,Sequoia,Software Development Engineer I,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4913,4.5,HackerRank,Software Development Engineer (SDE),1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4914,4.2,Texas Instruments,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4915,4.0,Capillary Technologies,Senior Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4916,3.6,DP World,Software Development Engineer In Test (SDET),1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4917,4.0,Zomato,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4918,4.5,HackerRank,Software Development Engineer I,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4919,3.6,AJIO,Software Development Engineer (SDE) II,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4920,4.0,AppDynamics,Software Development Engineer,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4921,3.9,Exotel,Software Development Engineer (SDE) II,1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4922,4.0,Infoworks.io,Software Development Engineer (SDE),1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4923,5.0,RHBUS,Software Development Engineer,192000,Bangalore,Full Time,SDE,21,131.8,82.0,2341.46,1456.75
4924,4.6,Volopay,Software Development Engineer - Intern,192000,Bangalore,Intern,SDE,21,131.8,82.0,2341.46,1456.75
4925,4.5,Reckonsys,Software Development Engineer - Intern,192000,Bangalore,Intern,SDE,21,131.8,82.0,2341.46,1456.75
4926,4.5,MyAnatomy,Software Development Engineer - Intern,192000,Bangalore,Intern,SDE,21,131.8,82.0,2341.46,1456.75
4927,4.4,Microsoft,Software Development Engineer In Test (SDET),500000,Bangalore,Full Time,SDE,21,131.8,82.0,6097.56,3793.63
4928,4.0,Tesco Bengaluru,Software Development Engineer (SDE),200000,Bangalore,Full Time,SDE,21,131.8,82.0,2439.02,1517.45
4929,3.7,Halodoc,Software Development Engineer In Test (SDET),1600000,Bangalore,Full Time,SDE,21,131.8,82.0,19512.20,12139.61
4930,3.2,ninjacart,Software Development Engineer I,1000000,Bangalore,Full Time,SDE,21,131.8,82.0,12195.12,7587.25
4931,4.1,Myntra,Software Development Engineer (SDE),1500000,Bangalore,Full Time,SDE,21,131.8,82.0,18292.68,11380.88
4932,4.7,TestVagrant,Senior Software Development Engineer In Test,100000,Bangalore,Full Time,SDE,21,131.8,82.0,1219.51,758.73
